,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
1212,365,652,867251,31,6,0,5,0,0,5.166666666666667,1,1,0.35
1213,365,801,801543,33,6,0,5,0,0,5.5,1,1,0.45
1214,365,834,1219778,72,14,0,13,0,7,5.142857142857143,1,1,0.3666666666666667
1215,365,759,4395541,35,6,0,5,0,1,5.833333333333333,1,1,0.1
1216,365,827,913798,54,10,0,8,0,3,5.4,1,1,0.0
1217,365,765,1218399,35,6,0,5,0,1,5.833333333333333,1,1,-0.6
1218,365,900,899250,66,11,2,9,0,3,6.0,1,1,0.7166666666666667
1219,365,783,628048,45,8,0,7,0,3,5.625,1,1,0.5
1220,365,579,1521503,44,9,0,8,0,2,4.888888888888889,1,1,0.2249999999999999
1221,365,883,6183012,40,8,0,7,0,2,5.0,1,1,0.0
1222,365,900,804522,63,11,2,9,0,3,5.727272727272728,1,1,1.0
1223,365,701,701309,48,10,2,8,0,1,4.8,1,1,-0.6
1224,365,673,2076606,45,9,0,8,0,3,5.0,1,1,0.1
1225,365,541,4654419,38,7,0,6,0,2,5.428571428571429,1,1,-0.6
1226,365,754,7325998,43,9,0,8,0,2,4.777777777777778,1,1,1.0
1227,365,1020,384125,27,4,0,3,0,0,6.75,1,1,-0.25
1228,365,707,742738,23,4,0,3,0,0,5.75,1,1,-0.6
1229,365,900,1776523,39,7,1,5,0,2,5.571428571428571,1,1,0.5
1230,365,858,3035081,51,10,0,9,0,4,5.1,1,1,0.3238095238095238
1231,365,678,933715,34,6,0,5,0,2,5.666666666666667,1,1,0.35
1232,365,584,1211992,21,4,0,3,0,0,5.25,1,1,0.0
1233,365,891,4279328,69,14,2,12,0,5,4.928571428571429,1,0,0.0
1234,365,900,1280936,46,7,0,6,0,1,6.571428571428571,1,1,0.2666666666666666
1235,365,797,1373703,50,11,0,10,0,4,4.545454545454546,1,1,0.2857142857142857
1236,365,789,6561039,49,10,0,9,0,4,4.9,1,1,0.5
1237,365,830,2656843,37,7,0,6,0,2,5.285714285714286,1,1,0.1666666666666666
1238,365,707,427983,55,10,1,9,0,3,5.5,1,1,0.9
1239,365,764,438031,40,7,0,6,0,1,5.714285714285714,1,1,0.7
1240,365,839,689534,41,9,0,8,0,2,4.555555555555555,1,1,0.4333333333333333
1241,365,720,4364866,52,10,0,9,0,3,5.2,1,1,0.95
1242,365,819,3049372,28,5,0,4,0,1,5.6,1,1,0.5
1243,365,900,1894982,67,13,2,11,0,5,5.153846153846154,1,0,-0.0875
1244,365,835,693436,39,8,0,7,0,2,4.875,1,1,-0.125
1245,365,706,487290,25,5,0,4,0,0,5.0,1,1,0.6000000000000001
1246,365,782,721632,51,9,0,8,0,2,5.666666666666667,1,1,0.0333333333333333
1247,365,710,1069875,34,7,0,6,0,1,4.857142857142857,1,1,0.1
1248,365,813,914143,25,5,0,4,0,1,5.0,1,1,0.3166666666666666
1249,365,838,3144687,26,4,0,3,0,0,6.5,1,1,0.5
1250,365,883,2302899,38,7,0,6,0,2,5.428571428571429,1,1,0.0
1251,365,800,619385,42,8,0,7,0,2,5.25,1,1,0.1666666666666666
1252,365,785,715055,44,6,1,5,0,1,7.333333333333333,1,1,0.35
1253,365,862,660274,36,8,0,7,0,4,4.5,1,1,1.0
1254,365,629,5485374,48,9,0,8,0,3,5.333333333333333,1,1,0.625
1255,365,822,450044,59,10,2,8,0,1,5.9,1,1,0.675
1256,365,883,1313242,42,7,0,6,0,2,6.0,1,1,0.6000000000000001
1257,365,684,647697,50,10,0,8,0,2,5.0,1,1,0.625
1258,365,685,1268123,49,10,0,8,0,4,4.9,1,1,-0.075
1259,365,608,1495085,55,10,2,8,0,2,5.5,1,1,0.6000000000000001
1260,365,900,923103,48,9,1,8,0,2,5.333333333333333,1,1,1.0
1261,365,885,4946655,31,6,0,5,0,2,5.166666666666667,1,1,0.6000000000000001
1262,365,733,595640,44,8,0,7,0,4,5.5,1,1,0.25
1263,365,774,469573,33,7,0,6,0,3,4.714285714285714,1,1,-0.25
1264,365,771,829746,77,17,2,15,0,6,4.529411764705882,1,0,0.35
1265,365,693,1108766,24,5,0,4,0,1,4.8,1,1,0.0
1266,365,674,10515632,34,6,0,5,0,3,5.666666666666667,1,1,0.0
1267,365,603,1672217,77,17,2,15,0,9,4.529411764705882,1,1,0.1363636363636363
1268,365,900,1195447,25,5,0,4,0,1,5.0,1,1,-0.6
1269,365,900,1197113,36,7,0,6,0,1,5.142857142857143,1,1,0.5
1270,365,733,961894,48,9,0,8,0,3,5.333333333333333,1,1,0.1666666666666666
1271,365,882,13005689,57,12,3,9,0,2,4.75,1,1,0.375
1272,365,860,1728266,55,10,2,4,4,4,5.5,0,0,0.0
1273,365,838,3220767,42,7,0,6,0,2,6.0,1,1,-0.275
1274,365,847,1818984,31,6,0,5,0,2,5.166666666666667,1,1,0.4
1275,365,677,1186430,39,7,0,6,0,1,5.571428571428571,1,1,-0.2
1276,365,660,2513685,41,8,0,7,0,3,5.125,1,1,0.0
1277,365,639,1705330,31,6,0,5,0,1,5.166666666666667,1,1,0.3
1278,365,616,3627020,39,8,0,7,0,2,4.875,1,1,0.0
1279,365,629,3436881,37,7,0,6,0,2,5.285714285714286,1,1,0.75
1280,365,651,690987,32,5,0,4,0,0,6.4,1,1,0.3
1281,365,602,1358117,41,7,0,6,0,2,5.857142857142857,1,1,0.5
1282,365,691,1567726,44,8,0,6,0,2,5.5,1,1,1.0
1283,365,699,1141693,30,4,0,3,0,0,7.5,1,1,0.7
1284,365,713,989314,42,7,0,6,0,1,6.0,1,1,-0.0249999999999999
1285,365,513,804888,35,6,0,5,0,0,5.833333333333333,1,1,0.9
1286,365,485,885655,39,8,0,7,0,3,4.875,1,1,0.0
1287,365,891,1802554,28,6,0,5,0,1,4.666666666666667,1,1,0.0
1288,365,618,2009623,40,8,0,7,0,2,5.0,1,1,0.35
1289,365,637,1051094,45,7,1,6,0,2,6.428571428571429,1,1,0.9
1290,365,836,827654,42,8,1,7,0,3,5.25,1,1,-0.6
1291,365,489,6905851,35,6,0,5,0,1,5.833333333333333,1,1,0.9
1292,365,720,1032744,41,6,0,5,0,1,6.833333333333333,1,1,0.6416666666666666
1293,365,782,1223983,48,8,2,7,0,2,6.0,1,1,0.0
1294,365,660,1627056,42,8,1,7,0,3,5.25,1,1,0.4666666666666667
1295,365,503,1120639,29,6,0,5,0,1,4.833333333333333,1,1,0.0
1296,365,900,2925993,45,8,0,7,0,1,5.625,1,1,0.2821428571428571
1297,365,792,5248618,31,6,0,5,0,2,5.166666666666667,1,1,0.25
1298,365,852,847775,68,15,2,13,0,6,4.533333333333333,1,1,0.0
1299,365,960,703208,43,9,0,8,0,2,4.777777777777778,1,1,0.7166666666666667
1300,365,960,1917270,44,9,0,8,0,2,4.888888888888889,1,1,0.274025974025974
1301,365,490,2186466,28,4,0,3,0,0,7.0,1,1,0.1666666666666666
1302,365,683,3514072,53,10,0,9,0,2,5.3,1,1,0.35
1303,365,630,670764,26,5,0,4,0,2,5.2,1,1,0.5
1304,365,808,20279858,54,9,1,8,0,3,6.0,1,1,0.0
1305,365,730,575282,60,11,1,10,0,3,5.454545454545454,1,1,0.0
1306,365,610,529674,36,6,0,5,0,1,6.0,1,1,0.1
1307,365,862,2729558,42,8,1,7,0,2,5.25,1,1,0.0
1308,365,863,3837104,49,9,1,8,0,3,5.444444444444445,1,1,0.35
1309,365,960,646586,55,9,0,8,0,3,6.111111111111111,1,1,0.3
1310,365,885,2319249,44,8,0,7,0,3,5.5,1,1,0.0
1311,365,740,895300,38,7,0,6,0,1,5.428571428571429,1,1,-0.3
1312,365,900,715996,31,5,0,4,0,0,6.2,1,1,0.6000000000000001
1313,365,960,2540372,43,9,0,8,0,2,4.777777777777778,1,1,0.0
1314,365,800,546423,50,10,0,9,0,3,5.0,1,1,0.15
1315,365,737,1073970,47,10,1,9,0,1,4.7,1,1,0.375
1316,365,837,3073448,71,12,3,5,0,4,5.916666666666667,0,0,0.25
1317,365,764,6713800,28,5,0,4,0,0,5.6,1,1,0.0
1318,365,654,941378,39,5,1,4,0,0,7.8,1,1,0.85
1319,365,678,2869229,56,8,0,7,0,1,7.0,1,1,1.0
1320,365,737,739553,45,9,0,8,0,2,5.0,1,1,0.4333333333333333
1321,365,771,575993,28,5,0,4,0,0,5.6,1,1,0.4333333333333333
1322,365,704,903907,28,6,0,5,0,1,4.666666666666667,1,1,0.4666666666666667
1323,365,750,3188705,43,9,0,8,0,4,4.777777777777778,1,1,-0.1571428571428571
1324,365,798,829125,30,5,0,4,0,0,6.0,1,1,0.5
1325,365,860,6173854,21,4,0,4,0,2,5.25,0,0,0.0
1326,365,640,927029,42,9,0,8,0,4,4.666666666666667,1,1,0.0
1327,365,772,954706,22,4,0,3,0,0,5.5,1,1,0.3
1328,365,828,1295711,49,10,0,9,0,5,4.9,1,1,0.35
1329,365,882,2021180,23,5,0,4,0,2,4.6,1,1,0.0
1330,365,668,4978668,37,6,0,5,0,2,6.166666666666667,1,1,0.5
1331,365,866,918553,38,7,0,6,0,2,5.428571428571429,1,1,0.6000000000000001
1332,365,780,651563,64,10,0,9,0,3,6.4,1,1,0.05
1333,365,699,7768973,34,6,0,5,0,2,5.666666666666667,1,1,0.3
1334,365,1020,940284,31,6,0,5,0,1,5.166666666666667,1,1,0.15
1335,365,793,27592955,26,5,0,4,0,1,5.2,1,1,0.2142857142857142
1336,365,712,433968,46,7,1,6,0,2,6.571428571428571,1,1,0.0
1337,365,792,1041397,30,6,0,5,0,1,5.0,1,1,0.0
1338,365,789,987620,52,10,2,3,0,0,5.2,1,0,0.2833333333333333
1339,365,429,1591039,52,8,0,7,0,3,6.5,1,1,0.0
1340,365,693,1438244,38,6,0,5,0,1,6.333333333333333,1,1,0.0
1341,365,783,1082373,33,6,0,5,0,0,5.5,1,1,0.45
1342,365,900,780268,47,8,0,7,0,1,5.875,1,1,0.0
1343,365,587,889037,48,8,0,7,0,2,6.0,1,1,0.375
1344,365,883,734993,48,9,0,8,0,2,5.333333333333333,1,1,-0.8
1345,365,839,573975,46,8,1,7,0,2,5.75,1,1,0.0
1346,365,900,1234092,55,10,2,8,0,3,5.5,1,1,0.75
1347,365,760,840682,34,7,0,6,0,2,4.857142857142857,1,1,0.7000000000000001
1348,365,818,621183,32,6,0,5,0,1,5.333333333333333,1,1,0.6000000000000001
1349,365,900,2203109,23,3,3,3,0,1,7.666666666666667,0,0,0.0
1350,365,726,2119646,44,8,0,7,0,1,5.5,1,1,0.25
1351,365,771,1230331,32,6,0,4,0,1,5.333333333333333,1,1,0.7000000000000001
1352,365,700,8137961,48,9,0,8,0,3,5.333333333333333,1,1,-0.1666666666666666
1353,365,763,583241,35,5,1,4,0,1,7.0,1,1,0.7
1354,365,900,1030370,24,4,0,3,0,0,6.0,1,1,0.2142857142857142
1355,365,514,1481270,35,7,0,6,0,1,5.0,1,1,-0.1928571428571428
1356,365,900,1059727,61,10,2,5,0,0,6.1,1,1,0.55
1357,365,833,849122,31,7,0,6,0,2,4.428571428571429,1,1,0.0
1358,365,900,761168,39,8,0,7,0,4,4.875,1,1,0.1428571428571428
1359,365,888,6579100,30,6,0,5,0,1,5.0,1,1,0.3
1360,365,827,1707577,40,8,0,7,0,3,5.0,1,1,0.4666666666666667
1361,365,960,709844,36,7,0,6,0,1,5.142857142857143,1,1,0.0
1362,365,1080,1381661,46,10,0,9,0,3,4.6,1,1,0.3916666666666666
1363,365,702,644362,36,7,0,6,0,1,5.142857142857143,1,1,0.7
1364,365,503,685790,53,11,0,10,0,3,4.818181818181818,1,1,0.6000000000000001
1365,365,900,996328,49,10,2,8,0,1,4.9,1,1,0.0
1366,365,550,2365576,33,7,0,6,0,2,4.714285714285714,1,1,0.35
1367,365,628,1019919,38,9,0,8,0,2,4.222222222222222,1,1,0.35
1368,365,960,7893306,39,8,0,7,0,3,4.875,1,1,0.1888888888888888
1369,365,632,2816050,65,13,2,11,0,3,5.0,1,1,0.55
1370,365,697,804425,38,7,0,6,0,2,5.428571428571429,1,1,-0.6
1371,365,556,1004131,53,10,0,9,0,2,5.3,1,1,0.5666666666666667
1372,365,829,3193102,46,9,0,8,0,2,5.111111111111111,1,1,0.35
1373,365,868,816882,74,13,0,12,0,3,5.6923076923076925,1,1,0.3181818181818182
1374,365,872,2779742,37,7,0,6,0,2,5.285714285714286,1,1,0.6
1375,365,881,1742376,34,8,0,7,0,3,4.25,1,1,-0.6
1376,365,863,659030,69,13,2,11,0,3,5.307692307692308,1,1,0.8
1377,365,797,1307595,57,13,0,10,0,4,4.384615384615385,1,1,0.25
1378,365,877,1806318,39,8,0,7,0,3,4.875,1,1,0.0
1379,365,1020,857075,55,10,0,9,0,3,5.5,1,1,0.35
1380,365,690,3272931,30,6,0,5,0,1,5.0,1,1,0.35
1381,365,669,767501,43,8,0,7,0,2,5.375,1,1,0.3
1382,365,775,8110233,36,7,1,6,0,1,5.142857142857143,1,1,0.1363636363636363
1383,365,878,2263816,54,9,0,8,0,3,6.0,1,1,0.6166666666666667
1384,365,765,3261150,50,10,1,9,0,4,5.0,1,1,0.9
1385,365,960,3617037,53,9,3,7,0,3,5.888888888888889,1,1,-0.175
1386,365,566,854028,42,8,0,7,0,2,5.25,1,1,0.275
1387,365,893,25707553,56,13,0,10,0,4,4.307692307692308,1,1,0.4
1388,365,900,1995604,47,11,0,10,0,5,4.2727272727272725,1,1,-0.125
1389,365,865,3592890,42,9,0,8,0,3,4.666666666666667,1,1,-0.1
1390,365,592,932015,28,5,0,4,0,1,5.6,1,1,-0.0833333333333333
1391,365,669,892177,47,9,0,8,0,4,5.222222222222222,1,1,0.0
1392,365,783,1937995,48,7,2,6,0,0,6.857142857142857,0,0,0.0
1393,365,883,2155130,57,12,0,10,0,5,4.75,1,1,0.4666666666666667
1394,365,643,1146175,50,9,0,8,0,2,5.555555555555555,1,1,0.85
1395,365,960,1744245,34,7,0,6,0,1,4.857142857142857,1,1,0.5681818181818181
1396,365,666,674817,51,9,0,8,0,2,5.666666666666667,1,1,-0.5
1397,365,634,3067817,39,7,0,6,0,1,5.571428571428571,1,1,-0.1666666666666666
1398,365,773,862711,45,8,0,7,0,1,5.625,1,1,0.0
1399,365,460,804951,32,6,0,5,0,2,5.333333333333333,1,1,0.7
1400,365,769,3115787,30,6,0,5,0,1,5.0,1,1,0.2
1401,365,660,7846806,23,4,0,3,0,0,5.75,1,1,0.1666666666666666
1402,365,674,4128975,21,4,0,4,0,2,5.25,0,0,0.0
1403,365,811,840207,76,13,2,11,0,3,5.846153846153846,1,1,0.5
1404,365,900,1179764,51,12,4,9,0,5,4.25,1,1,0.0
1405,365,960,4834204,55,11,2,9,0,2,5.0,1,1,0.3238095238095238
1406,365,899,3789672,32,7,0,6,0,1,4.571428571428571,1,1,0.3916666666666666
1407,365,842,4340828,44,9,0,8,0,3,4.888888888888889,1,1,-0.6
1408,365,860,12769618,42,8,0,7,0,1,5.25,1,1,0.3666666666666667
1409,365,852,5836775,40,8,0,7,0,2,5.0,1,1,0.0
1410,365,892,4017839,52,10,2,8,0,2,5.2,1,1,-0.5
1411,365,900,1113184,36,8,0,7,0,2,4.5,1,1,0.2142857142857142
1412,365,813,4135215,37,8,0,7,0,2,4.625,1,1,-0.6
1413,365,3660,4146459,65,13,0,12,0,4,5.0,1,1,0.1363636363636363
1414,365,849,1284253,42,8,1,7,0,3,5.25,1,1,0.2
1415,365,638,3155122,35,7,0,6,0,1,5.0,1,1,0.5
1416,365,845,703920,53,10,2,8,0,2,5.3,1,1,-0.5
1417,365,841,1777500,95,19,4,10,0,5,5.0,1,1,0.6000000000000001
1418,365,865,1018111,42,7,0,6,0,1,6.0,1,1,0.2666666666666666
1419,365,771,1593070,61,12,2,9,0,3,5.083333333333333,1,1,0.4333333333333333
1420,365,581,941990,26,6,0,5,0,1,4.333333333333333,1,1,0.3916666666666666
1421,365,872,2710010,42,8,0,7,0,2,5.25,1,1,0.0
1422,365,861,1681639,34,7,0,6,0,2,4.857142857142857,1,1,0.2
1423,365,960,7020400,34,6,0,5,0,1,5.666666666666667,1,1,0.0
1424,365,900,2182819,46,8,0,7,0,2,5.75,1,1,0.4333333333333333
1425,365,899,807894,39,7,0,6,0,3,5.571428571428571,1,1,0.5
1426,365,852,678514,40,7,0,6,0,1,5.714285714285714,1,1,0.0
1427,365,891,6063347,40,8,0,7,0,2,5.0,1,1,-0.4
1428,365,960,725839,28,4,1,3,0,0,7.0,1,1,0.0
1429,365,875,1051286,38,8,0,7,0,2,4.75,1,1,0.0
1430,365,797,651924,52,11,0,10,0,3,4.727272727272728,1,1,-0.5
1431,365,894,5506152,50,10,0,9,0,4,5.0,1,1,0.25
1432,365,880,860963,36,7,0,6,0,3,5.142857142857143,1,1,0.0
1433,365,900,1907108,45,9,0,8,0,3,5.0,1,1,0.0
1434,365,846,4166205,45,8,2,2,0,1,5.625,1,0,0.0
1435,365,865,780070,47,9,0,8,0,3,5.222222222222222,1,1,0.3
1436,365,1080,2042704,23,4,1,3,0,0,5.75,1,1,0.0
1437,365,2940,444478,42,8,0,7,0,1,5.25,1,1,0.2181818181818181
1438,365,786,259570,38,8,0,7,0,3,4.75,1,1,0.6000000000000001
1439,365,867,939518,73,13,3,11,0,2,5.615384615384615,1,1,0.35
1440,365,769,2682344,56,11,0,10,0,2,5.090909090909091,1,1,0.1666666666666666
1441,365,682,931698,55,10,2,4,0,1,5.5,0,0,0.2583333333333333
1442,365,629,2843237,35,7,1,6,0,3,5.0,1,1,0.0
1443,365,584,1278424,27,5,0,4,0,0,5.4,1,1,0.5
1444,365,960,14268931,58,11,2,6,0,2,5.2727272727272725,1,1,0.0714285714285714
1445,365,780,15103647,49,10,0,9,0,3,4.9,1,1,0.0833333333333333
1446,365,808,12412773,41,8,0,7,0,3,5.125,1,1,0.4111111111111111
1447,365,888,599651,25,5,0,4,0,1,5.0,1,1,0.35
1448,365,1020,4115905,42,8,0,7,0,2,5.25,1,1,0.9
1449,365,443,2036541,24,5,0,4,0,0,4.8,1,1,1.0
1450,365,3600,1683703,31,6,0,5,0,2,5.166666666666667,1,1,-0.1318181818181818
1451,365,879,860786,34,6,0,5,0,1,5.666666666666667,1,1,0.0
1452,365,724,1372045,26,4,0,3,0,0,6.5,1,1,0.3
1453,365,794,11371565,98,17,2,6,0,6,5.764705882352941,1,1,0.2222222222222222
1454,365,801,626740,56,11,2,9,0,2,5.090909090909091,1,1,0.6
1455,365,805,1399672,37,7,1,6,0,3,5.285714285714286,1,1,0.0
1456,365,3720,5983966,45,8,0,7,0,3,5.625,1,1,0.1363636363636363
1457,365,900,5183158,41,7,0,6,0,1,5.857142857142857,1,1,0.3
1458,365,838,992483,43,8,0,7,0,2,5.375,1,1,0.9
1459,365,900,7330094,32,7,0,6,0,3,4.571428571428571,1,1,0.35
1460,365,800,2509540,63,13,0,12,0,5,4.846153846153846,1,1,0.3666666666666667
1461,365,700,1137449,55,11,0,10,0,4,5.0,1,1,0.3666666666666667
1462,365,569,1618362,48,9,0,8,0,2,5.333333333333333,1,1,0.45
1463,365,839,8289955,40,8,0,7,0,2,5.0,1,1,0.0
1464,365,825,1548825,32,7,0,6,0,3,4.571428571428571,1,1,0.0
1465,365,885,666317,27,5,0,4,0,1,5.4,1,1,0.5
1466,365,900,1029459,39,6,0,5,0,1,6.5,1,1,-0.2
1467,365,745,729100,42,5,0,4,0,0,8.4,1,1,0.5
1468,365,882,2414190,38,7,0,6,0,1,5.428571428571429,1,1,0.2142857142857142
1469,365,476,6022260,52,11,0,10,0,2,4.727272727272728,1,1,0.45
1470,365,728,29569747,52,11,0,9,0,5,4.727272727272728,1,1,0.6000000000000001
1471,365,481,1261477,46,9,0,8,0,3,5.111111111111111,1,1,0.4333333333333333
1472,365,655,6282639,42,7,0,6,0,1,6.0,1,1,1.0
1473,365,669,5078066,39,8,0,7,0,2,4.875,1,1,0.3571428571428571
1474,365,900,2558410,32,6,0,5,0,1,5.333333333333333,1,1,0.4333333333333333
1475,365,3720,7849344,37,7,0,6,0,2,5.285714285714286,1,1,0.2142857142857142
1476,365,532,4090656,33,5,0,4,0,0,6.6,1,1,0.6000000000000001
1477,365,708,6313182,51,8,0,7,0,3,6.375,1,1,0.0
1478,365,884,939520,30,5,0,4,0,1,6.0,1,1,-0.6
1479,365,892,2809073,34,6,0,5,0,0,5.666666666666667,1,1,0.35
1480,365,737,13442037,62,10,0,9,0,1,6.2,1,1,0.0
1481,365,900,9254668,50,9,0,8,0,2,5.555555555555555,1,1,-0.075
1482,365,888,10810988,48,9,0,8,0,3,5.333333333333333,1,1,0.5
1483,365,742,22613462,44,7,0,6,0,3,6.285714285714286,1,1,0.0
1484,365,653,1138211,47,10,1,9,0,5,4.7,1,1,0.35
1485,365,802,1707850,38,8,0,7,0,1,4.75,1,1,0.1
1486,365,854,1134050,94,15,3,6,0,3,6.266666666666667,0,0,0.2888888888888889
1487,365,844,7187791,49,8,0,7,0,1,6.125,1,1,-0.5
1488,365,768,4960990,29,6,0,5,0,0,4.833333333333333,1,1,-0.125
1489,365,859,1115051,44,10,0,9,0,3,4.4,1,1,0.275
1490,365,789,5201798,53,9,0,8,0,2,5.888888888888889,1,1,0.9
1491,365,737,3399335,99,19,3,7,0,6,5.2105263157894735,1,1,0.3
1492,365,711,1451115,70,13,3,5,0,1,5.384615384615385,1,1,-0.375
1493,365,881,475959,35,6,0,5,0,0,5.833333333333333,1,1,0.0
1494,365,828,1775555,35,6,0,5,0,1,5.833333333333333,1,1,0.475
1495,365,900,730814,54,10,2,6,0,2,5.4,1,1,-1.0
1496,365,826,3129375,54,11,0,10,0,4,4.909090909090909,1,1,0.675
1497,365,770,1821573,41,7,0,6,0,1,5.857142857142857,1,1,0.0
1498,365,900,1075063,36,8,0,7,0,3,4.5,1,1,0.0
1499,365,3600,1035743,47,9,0,8,0,3,5.222222222222222,1,1,0.0
1500,365,881,698009,40,8,0,7,0,2,5.0,1,1,0.0
1501,365,825,2530789,78,15,2,0,0,6,5.2,1,1,-0.5
1502,365,802,619381,57,11,0,10,0,2,5.181818181818182,1,1,0.1168831168831168
1503,365,706,1615786,50,10,0,9,0,3,5.0,1,1,-0.6
1504,365,867,4626412,57,11,1,11,0,5,5.181818181818182,0,0,0.0
1505,365,683,1137014,46,9,0,8,0,3,5.111111111111111,1,1,0.0
1506,365,778,2969291,40,8,0,7,0,2,5.0,1,1,0.1666666666666666
1507,365,656,4231177,33,7,0,6,0,3,4.714285714285714,1,1,0.25
1508,365,876,851843,55,11,0,10,0,3,5.0,1,1,0.0
1509,365,837,2228175,46,9,0,8,0,3,5.111111111111111,1,1,-0.6
1510,365,767,885054,48,9,0,8,0,2,5.333333333333333,1,1,0.3333333333333333
1511,365,657,1739234,45,9,0,8,0,3,5.0,1,1,0.0
1512,365,807,2448142,38,7,0,6,0,1,5.428571428571429,1,1,-0.3
1513,365,851,2228141,59,12,1,11,0,4,4.916666666666667,1,1,0.1121212121212121
1514,365,662,812296,37,6,0,5,0,1,6.166666666666667,1,1,0.4
1515,365,811,2593072,42,7,1,6,0,0,6.0,1,1,1.0
1516,365,900,974055,62,11,0,10,0,2,5.636363636363637,1,1,-0.1999999999999999
1517,365,832,2581372,72,13,2,7,0,3,5.538461538461538,1,1,0.2142857142857142
1518,730,827,844981,100,19,3,11,0,7,5.2631578947368425,1,1,0.4063492063492064
1519,730,567,1343104,23,4,0,3,0,0,5.75,1,1,0.1666666666666666
1520,730,594,960986,37,7,0,6,0,0,5.285714285714286,1,1,0.4333333333333333
1521,730,579,2462268,28,4,0,3,0,0,7.0,1,1,-0.25
1522,730,900,691290,42,8,0,7,0,1,5.25,1,1,0.6
1523,730,561,2060355,30,5,0,4,0,1,6.0,1,1,0.0
1524,730,576,1282232,47,8,0,7,0,2,5.875,1,1,0.8
1525,730,572,7604711,39,8,0,7,0,1,4.875,1,1,0.0
1526,730,785,832399,28,4,0,3,0,0,7.0,1,1,0.9
1527,730,726,6972889,26,6,0,5,0,2,4.333333333333333,1,1,0.4
1528,730,808,1921349,30,6,1,4,0,1,5.0,1,1,0.3
1529,730,695,2706501,44,8,0,7,0,2,5.5,1,1,0.4666666666666667
1530,730,880,1532808,45,8,0,7,0,3,5.625,1,1,0.0
1531,730,645,1085268,36,6,0,5,0,1,6.0,1,1,0.0
1532,730,808,3579356,39,7,0,6,0,1,5.571428571428571,1,1,-0.35
1533,730,730,7780812,49,10,0,9,0,4,4.9,1,1,1.0
1534,730,885,22635937,48,9,0,8,0,3,5.333333333333333,1,1,1.0
1535,730,623,1317516,30,5,0,4,0,0,6.0,1,1,-0.125
1536,730,900,831790,43,8,0,6,0,3,5.375,1,1,0.675
1537,730,537,1885341,37,7,0,6,0,1,5.285714285714286,1,1,0.2431818181818181
1538,730,641,1824507,40,6,0,5,0,1,6.666666666666667,1,1,0.6666666666666666
1539,730,960,11368008,39,7,0,6,0,1,5.571428571428571,1,1,0.2142857142857142
1540,730,1260,1202309,48,10,0,9,0,3,4.8,1,1,0.3916666666666666
1541,730,738,2093329,46,9,0,8,0,3,5.111111111111111,1,1,0.45
1542,730,780,1565656,51,9,1,8,0,3,5.666666666666667,1,1,0.0
1543,730,900,864707,34,7,0,6,0,1,4.857142857142857,1,1,0.3
1544,730,539,1665297,28,4,0,3,0,0,7.0,1,1,0.0
1545,730,679,2434319,49,10,0,8,0,4,4.9,1,1,-0.125
1546,730,854,783074,49,9,0,8,0,3,5.444444444444445,1,1,-0.6
1547,730,670,1447509,58,13,0,12,0,6,4.461538461538462,1,1,0.35
1548,730,587,1358872,35,7,0,6,0,2,5.0,1,1,0.5
1549,730,1080,13092912,48,9,0,8,0,2,5.333333333333333,1,1,0.8
1550,730,900,1739345,51,10,0,9,0,3,5.1,1,1,0.2142857142857142
1551,730,601,1459229,31,6,2,5,0,1,5.166666666666667,1,1,0.4333333333333333
1552,730,598,4309851,34,6,0,5,0,1,5.666666666666667,1,1,0.9
1553,730,586,797434,19,4,0,3,0,0,4.75,1,1,0.1666666666666666
1554,730,730,943394,58,10,2,8,0,1,5.8,1,1,-0.25
1555,730,516,663331,73,12,2,10,0,2,6.083333333333333,1,0,0.3
1556,730,825,779445,43,8,0,7,0,3,5.375,1,1,0.65
1557,730,900,4892541,49,9,0,8,0,2,5.444444444444445,1,1,0.0
1558,730,547,2783672,59,11,1,10,0,4,5.363636363636363,1,1,0.625
1559,730,631,3841325,52,10,0,9,0,2,5.2,1,1,0.15
1560,730,763,2121984,49,9,0,8,0,1,5.444444444444445,1,1,-0.05
1561,730,727,4354069,51,10,0,9,0,3,5.1,1,1,0.2142857142857142
1562,730,782,381923,44,7,0,6,0,1,6.285714285714286,1,1,0.3249999999999999
1563,730,1020,1329826,42,9,0,8,0,3,4.666666666666667,1,1,0.6000000000000001
1564,730,960,12229379,43,8,0,7,0,2,5.375,1,1,0.925
1565,730,1020,11673546,37,8,0,7,0,2,4.625,1,1,0.4333333333333333
1566,730,606,2528928,45,10,0,9,0,2,4.5,1,1,0.0
1567,730,642,782400,39,9,0,8,0,2,4.333333333333333,1,1,0.2166666666666666
1568,730,539,5902164,73,17,2,15,0,9,4.294117647058823,1,1,0.25
1569,730,878,23037109,40,6,0,5,0,1,6.666666666666667,1,1,0.95
1570,730,577,5574098,73,14,2,10,0,3,5.214285714285714,1,0,-0.45
1571,730,761,643153,52,10,0,9,0,3,5.2,1,1,0.0
1572,730,743,12399241,38,7,1,7,0,4,5.428571428571429,0,0,0.0
1573,730,744,1257792,41,6,1,5,0,1,6.833333333333333,1,0,-0.6
1574,730,815,1883983,62,10,2,8,0,2,6.2,1,1,-0.25
